trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,time@PJM,us,12,84,48,11730577.2531,134096.8591,1913449.5106,42564.5423,522.3851,7735.9311,1000,31332.00,374.396057,4.279869,61.070136,0,0.0000,0.000,25.124,0.6020,71,34,75,2.65,0,0,1000,true
real,0,time@FPL,us,12,84,48,11733960.2502,137724.4266,1952844.4743,42564.5337,522.3852,7735.8361,1000,31332.00,374.504029,4.395647,62.327476,0,0.0000,0.000,23.740,0.5610,71,34,74,2.28,0,0,1000,true
real,0,round-robin,us,50,350,48,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,0.22,0,0,1000,true
real,0,space,us,50,350,48,11653103.9308,56358.3954,799915.7319,42566.7120,524.5633,7116.1146,1000,31332.00,371.923399,1.798749,25.530312,0,0.0000,0.000,0.000,0.9640,76,34,60,2.78,0,0,1000,true
real,0,space+time,us,50,350,48,11637170.3764,39210.2227,472812.8435,42570.9209,528.6385,6064.6096,1000,31332.00,371.414859,1.251443,15.090414,0,0.0000,0.000,31.748,0.9600,65,34,50,96.36,0,0,1000,true
real,0,time@BPAT,us,50,350,48,11637604.4918,39423.8142,476495.2962,42570.9209,528.6385,6064.4565,1000,31332.00,371.428715,1.258260,15.207944,0,0.0000,0.000,30.561,0.9600,67,34,52,7.93,0,0,1000,true
real,0,time@CISO,us,50,350,48,11731714.6500,137951.1291,1636022.1140,42569.9188,527.7616,6166.3909,1000,31332.00,374.432358,4.402883,52.215694,0,0.0000,0.000,32.815,0.9460,68,34,53,6.26,0,0,1000,true
real,0,time@ERCO,us,50,350,48,11756268.0477,161716.5088,1880656.5807,42570.6359,528.4874,6066.1883,1000,31332.00,375.216011,5.161385,60.023509,0,0.0000,0.000,29.033,0.9520,67,34,51,12.81,0,0,1000,true
real,0,time@ISNE,us,50,350,48,11736913.2758,142345.1013,1649722.7774,42570.6932,528.5447,6031.5583,1000,31332.00,374.598279,4.543122,52.652967,0,0.0000,0.000,30.504,0.9600,67,34,52,11.64,0,0,1000,true
real,0,time@NYISO,us,50,350,48,11695614.1349,100677.7759,1163866.3975,42570.1705,528.0177,6033.2400,1000,31332.00,373.280165,3.213257,37.146253,0,0.0000,0.000,30.312,0.9370,69,34,53,12.13,0,0,1000,true
real,0,time@PJM,us,50,350,48,11765164.6158,170145.2106,1915188.9054,42570.6728,528.5211,6054.6095,1000,31332.00,375.499956,5.430397,61.125651,0,0.0000,0.000,27.776,0.9500,67,34,52,6.93,0,0,1000,true
real,0,time@FPL,us,50,350,48,11765200.0764,171413.6795,2011360.4987,42570.3428,528.1904,6089.6117,1000,31332.00,375.501088,5.470882,64.195088,0,0.0000,0.000,32.149,0.9590,67,34,51,6.35,0,0,1000,true
