trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,round-robin,us,50,350,6,11715462.4263,118811.6508,1858538.1651,42486.8012,444.6530,6924.2168,1000,28129.00,416.490541,4.223814,66.071960,0,0.0000,0.000,0.000,0.1430,70,34,72,1.10,0,0,1000,true
real,0,space,us,50,350,6,11636377.4414,39447.5879,626600.3614,42488.5454,446.3970,6392.9055,1000,28129.00,413.679030,1.402381,22.275956,0,0.0000,0.000,0.000,0.9750,70,34,54,17.51,0,0,1000,true
real,0,space+time,us,50,350,6,11637422.9700,38683.5155,614814.2355,42488.9105,446.7614,6363.0502,1000,28129.00,413.716199,1.375218,21.856953,0,0.0000,0.000,2.984,0.9800,68,34,52,21.99,0,0,1000,true
real,0,time@BPAT,us,50,350,6,11637445.4844,38695.4065,615061.0490,42488.9105,446.7615,6363.0196,1000,28129.00,413.717000,1.375641,21.865728,0,0.0000,0.000,2.943,0.9800,69,34,53,3.14,0,0,1000,true
real,0,time@CISO,us,50,350,6,11709123.1769,115270.4310,1496710.4006,42490.2289,448.0537,6053.7211,1000,28129.00,416.265177,4.097921,53.208802,0,0.0000,0.000,3.145,0.9490,69,34,54,4.41,0,0,1000,true
real,0,time@ERCO,us,50,350,6,11727526.8058,134080.1168,1786512.4706,42489.0082,446.8600,6335.1604,1000,28129.00,416.919436,4.766615,63.511411,0,0.0000,0.000,3.177,0.9840,66,34,50,3.34,0,0,1000,true
real,0,time@ISNE,us,50,350,6,11709120.9391,114455.4193,1517703.1739,42489.0056,446.8569,6308.9446,1000,28129.00,416.265098,4.068947,53.955106,0,0.0000,0.000,3.303,0.9810,68,34,53,4.06,0,0,1000,true
real,0,time@NYISO,us,50,350,6,11676145.8611,81364.3976,1099060.0352,42489.1147,446.9475,6343.2414,1000,28129.00,415.092817,2.892545,39.072133,0,0.0000,0.000,3.247,0.9820,67,34,52,5.24,0,0,1000,true
real,0,time@PJM,us,50,350,6,11724647.2727,131158.1326,1731838.1340,42488.9382,446.7898,6307.0923,1000,28129.00,416.817067,4.662737,61.567711,0,0.0000,0.000,3.321,0.9790,68,34,53,2.49,0,0,1000,true
real,0,time@FPL,us,50,350,6,11731239.6660,137936.9329,1822432.7540,42489.0268,446.8779,6325.3009,1000,28129.00,417.051430,4.903727,64.788395,0,0.0000,0.000,3.298,0.9850,65,34,49,2.76,0,0,1000,true
real,0,round-robin,us,12,84,48,11715462.4263,118811.6508,1858538.1651,42486.8012,444.6530,6924.2168,1000,28129.00,416.490541,4.223814,66.071960,0,0.0000,0.000,0.000,0.1430,70,34,72,0.38,0,0,1000,true
real,0,space,us,12,84,48,11690981.9503,94201.7350,1511478.5486,42486.8012,444.6527,6924.2053,1000,28129.00,415.620248,3.348919,53.733817,0,0.0000,0.000,0.000,0.5270,70,34,72,2.06,0,0,1000,true
real,0,space+time,us,12,84,48,11681215.8459,85832.1934,1386474.5809,42486.8206,444.6528,6922.1840,1000,28129.00,415.273058,3.051377,49.289864,0,0.0000,0.000,36.829,0.6110,69,34,71,56.76,0,0,1000,true
real,0,time@BPAT,us,12,84,48,11684689.4821,88054.5179,1422146.5845,42486.8029,444.6526,6921.7639,1000,28129.00,415.396547,3.130382,50.558021,0,0.0000,0.000,25.356,0.6110,65,34,65,2.15,0,0,1000,true
real,0,time@CISO,us,12,84,48,11692401.5625,95869.8532,1563614.3135,42486.8044,444.6526,6922.1009,1000,28129.00,415.670716,3.408221,55.587270,0,0.0000,0.000,26.431,0.6240,65,34,67,2.07,0,0,1000,true
real,0,time@ERCO,us,12,84,48,11699294.9978,102974.2458,1645651.3242,42486.8025,444.6526,6921.2519,1000,28129.00,415.915781,3.660786,58.503727,0,0.0000,0.000,24.343,0.5730,66,34,66,2.20,0,0,1000,true
real,0,time@ISNE,us,12,84,48,11692775.1052,96219.4066,1558409.0362,42486.8015,444.6527,6922.1479,1000,28129.00,415.683995,3.420648,55.402220,0,0.0000,0.000,23.679,0.5600,69,34,71,2.53,0,0,1000,true
real,0,time@NYISO,us,12,84,48,11684167.9644,87925.3846,1455681.5280,42486.8011,444.6526,6921.9866,1000,28129.00,415.378007,3.125791,51.750205,0,0.0000,0.000,23.624,0.5500,64,34,64,2.63,0,0,1000,true
real,0,time@PJM,us,12,84,48,11695791.4253,99775.6607,1626561.3556,42486.8027,444.6526,6921.6536,1000,28129.00,415.791227,3.547075,57.825069,0,0.0000,0.000,23.405,0.5500,66,34,67,2.36,0,0,1000,true
real,0,time@FPL,us,12,84,48,11697558.8880,101840.5560,1667187.8817,42486.8010,444.6526,6922.0705,1000,28129.00,415.854061,3.620483,59.269362,0,0.0000,0.000,23.351,0.5570,65,34,66,2.32,0,0,1000,true
real,0,round-robin,us,50,350,48,11715462.4263,118811.6508,1858538.1651,42486.8012,444.6530,6924.2168,1000,28129.00,416.490541,4.223814,66.071960,0,0.0000,0.000,0.000,0.1430,70,34,72,0.24,0,0,1000,true
real,0,space,us,50,350,48,11636377.4414,39447.5879,626600.3614,42488.5454,446.3970,6392.9055,1000,28129.00,413.679030,1.402381,22.275956,0,0.0000,0.000,0.000,0.9750,70,34,54,1.93,0,0,1000,true
real,0,space+time,us,50,350,48,11629735.0849,31451.2626,412600.2238,42491.4769,449.1914,5626.6773,1000,28129.00,413.442891,1.118108,14.668144,0,0.0000,0.000,29.252,0.9820,58,34,42,83.47,0,0,1000,true
real,0,time@BPAT,us,50,350,48,11629785.8637,31509.8827,413959.1020,42491.4768,449.1913,5626.6847,1000,28129.00,413.444696,1.120192,14.716453,0,0.0000,0.000,28.921,0.9820,58,34,43,7.44,0,0,1000,true
real,0,time@CISO,us,50,350,48,11711807.2912,118104.9537,1476166.6760,42491.7790,449.4955,5669.5946,1000,28129.00,416.360599,4.198690,52.478463,0,0.0000,0.000,32.057,0.9700,64,34,48,6.71,0,0,1000,true
real,0,time@ERCO,us,50,350,48,11739354.5331,144824.9155,1757302.0930,42492.1162,449.9678,5443.3769,1000,28129.00,417.339917,5.148598,62.472967,0,0.0000,0.000,28.589,0.9810,58,34,42,7.76,0,0,1000,true
real,0,time@ISNE,us,50,350,48,11717777.3810,123014.1112,1495535.1706,42492.1999,450.0511,5578.8945,1000,28129.00,416.572839,4.373213,53.167022,0,0.0000,0.000,27.799,0.9880,58,34,42,12.17,0,0,1000,true
real,0,time@NYISO,us,50,350,48,11682610.2790,88392.3402,1100198.5182,42491.6594,449.5053,5574.3217,1000,28129.00,415.322631,3.142392,39.112607,0,0.0000,0.000,29.628,0.9780,60,34,44,11.41,0,0,1000,true
real,0,time@PJM,us,50,350,48,11740575.8886,145563.3206,1756811.9754,42492.4791,450.2970,5448.4196,1000,28129.00,417.383337,5.174849,62.455543,0,0.0000,0.000,28.055,0.9860,59,34,44,7.70,0,0,1000,true
real,0,time@FPL,us,50,350,48,14497565.7562,150291.8410,1855895.8875,51851.1045,449.3307,5614.1518,1000,28129.00,515.395704,5.342950,65.978026,0,0.0000,0.000,31.744,0.9870,57,34,41,7.09,0,0,999,false
