trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,time@BPAT,us,8,56,12,11732406.4300,135838.3220,1981983.0202,42564.5351,522.3854,7735.7620,1000,31332.00,374.454437,4.335450,63.257469,287,0.2870,9.507,15.059,0.2250,56,34,62,2.77,0,0,1000,true
real,0,round-robin,us,12,84,12,11732403.8855,135643.1947,2120375.6710,42564.5324,522.3857,7738.5313,1000,31332.00,374.454356,4.329222,67.674444,0,0.0000,0.000,0.000,0.1440,76,34,77,0.43,0,0,1000,true
real,0,space,us,12,84,12,11713185.6657,116438.5382,1821533.8403,42564.5337,522.3852,7738.0668,1000,31332.00,373.840983,3.716282,58.136533,0,0.0000,0.000,0.000,0.5310,76,34,77,1.48,0,0,1000,true
real,0,space+time,us,12,84,12,11704450.0404,108683.9211,1745448.3301,42564.5345,522.3853,7736.3343,1000,31332.00,373.562174,3.468783,55.708168,0,0.0000,0.000,9.061,0.6010,78,34,79,20.31,0,0,1000,true
real,0,time@BPAT,us,12,84,12,11707661.6905,110277.4144,1769398.3861,42564.5344,522.3852,7736.4861,1000,31332.00,373.664678,3.519642,56.472564,0,0.0000,0.000,6.179,0.6010,73,34,74,1.59,0,0,1000,true
real,0,round-robin,us,20,140,12,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,0.35,0,0,1000,true
real,0,space,us,20,140,12,11687432.6103,90626.5559,1432598.1941,42564.5339,522.3852,7738.0861,1000,31332.00,373.019042,2.892460,45.723165,0,0.0000,0.000,0.000,0.7520,76,34,77,2.01,0,0,1000,true
real,0,space+time,us,20,140,12,11684375.8907,87548.1891,1362303.5766,42564.5355,522.3853,7737.4516,1000,31332.00,372.921483,2.794210,43.479624,0,0.0000,0.000,8.661,0.8180,72,34,75,22.83,0,0,1000,true
real,0,time@BPAT,us,20,140,12,11685775.6891,87952.1458,1369237.3385,42564.5354,522.3852,7737.0418,1000,31332.00,372.966159,2.807103,43.700924,0,0.0000,0.000,7.671,0.8180,70,34,73,2.04,0,0,1000,true
real,0,round-robin,us,50,350,12,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,0.22,0,0,1000,true
real,0,space,us,50,350,12,11653103.9308,56358.3954,799915.7319,42566.7120,524.5633,7116.1146,1000,31332.00,371.923399,1.798749,25.530312,0,0.0000,0.000,0.000,0.9640,76,34,60,2.21,0,0,1000,true
real,0,space+time,us,50,350,12,11651224.4564,51931.8621,726239.2802,42567.3867,525.2382,6898.8433,1000,31332.00,371.863413,1.657470,23.178836,0,0.0000,0.000,6.570,0.9720,71,34,55,26.72,0,0,1000,true
real,0,time@BPAT,us,50,350,12,11651346.6397,51967.9839,726750.2309,42567.3867,525.2381,6898.8462,1000,31332.00,371.867313,1.658623,23.195143,0,0.0000,0.000,6.455,0.9720,70,34,54,3.52,0,0,1000,true
real,0,round-robin,us,8,56,24,11739060.9705,142528.6288,2121434.5057,42564.5340,522.3858,7736.8034,1000,31332.00,374.666825,4.548980,67.708238,262,0.2620,6.183,13.194,0.1720,56,34,62,1.97,0,0,1000,true
real,0,space,us,8,56,24,11730404.4527,133867.1393,1972083.1135,42564.5339,522.3855,7736.6071,1000,31332.00,374.390542,4.272537,62.941501,262,0.2620,6.183,13.194,0.2000,56,34,62,2.52,0,0,1000,true
real,0,space+time,us,8,56,24,11727679.5274,132514.6464,1961025.7557,42564.6675,522.3856,7736.0339,1000,31332.00,374.303572,4.229371,62.588592,270,0.2700,7.782,27.479,0.2780,56,34,62,28.02,0,0,1000,true
real,0,time@BPAT,us,8,56,24,11730078.7542,133077.2207,1988583.4907,42564.6620,522.3852,7735.9281,1000,31332.00,374.380147,4.247326,63.468131,262,0.2620,6.488,17.655,0.2780,56,34,63,2.90,0,0,1000,true
real,0,round-robin,us,12,84,24,11732403.8855,135643.1947,2120375.6710,42564.5324,522.3857,7738.5313,1000,31332.00,374.454356,4.329222,67.674444,0,0.0000,0.000,0.000,0.1440,76,34,77,0.28,0,0,1000,true
real,0,space,us,12,84,24,11713185.6657,116438.5382,1821533.8403,42564.5337,522.3852,7738.0668,1000,31332.00,373.840983,3.716282,58.136533,0,0.0000,0.000,0.000,0.5310,76,34,77,1.46,0,0,1000,true
real,0,space+time,us,12,84,24,11707831.8222,112060.2195,1703170.3830,42564.5375,522.3856,7736.5274,1000,31332.00,373.670108,3.576542,54.358815,0,0.0000,0.000,17.977,0.6190,84,34,86,31.83,0,0,1000,true
real,0,time@BPAT,us,12,84,24,11711509.3824,113992.5749,1730222.2098,42564.5360,522.3851,7735.8012,1000,31332.00,373.787482,3.638216,55.222208,0,0.0000,0.000,12.817,0.6190,73,34,74,2.17,0,0,1000,true
real,0,round-robin,us,20,140,24,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,0.19,0,0,1000,true
real,0,space,us,20,140,24,11687432.6103,90626.5559,1432598.1941,42564.5339,522.3852,7738.0861,1000,31332.00,373.019042,2.892460,45.723165,0,0.0000,0.000,0.000,0.7520,76,34,77,1.81,0,0,1000,true
real,0,space+time,us,20,140,24,11684271.2349,87044.6112,1322900.1783,42564.5349,522.3854,7737.0352,1000,31332.00,372.918142,2.778138,42.222015,0,0.0000,0.000,17.509,0.7880,72,34,74,41.88,0,0,1000,true
real,0,time@BPAT,us,20,140,24,11686152.1417,88262.8081,1342558.7042,42564.5349,522.3854,7736.4725,1000,31332.00,372.978174,2.817018,42.849442,0,0.0000,0.000,15.387,0.7880,71,34,72,2.38,0,0,1000,true
real,0,round-robin,us,50,350,24,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,0.20,0,0,1000,true
real,0,space,us,50,350,24,11653103.9308,56358.3954,799915.7319,42566.7120,524.5633,7116.1146,1000,31332.00,371.923399,1.798749,25.530312,0,0.0000,0.000,0.000,0.9640,76,34,60,2.21,0,0,1000,true
real,0,space+time,us,50,350,24,11645111.1928,46558.3460,581157.6056,42568.7886,526.6397,6442.3934,1000,31332.00,371.668301,1.485968,18.548372,0,0.0000,0.000,14.303,0.9460,73,34,57,51.72,0,0,1000,true
real,0,time@BPAT,us,50,350,24,11645515.1986,46713.0680,583492.3251,42568.7886,526.6397,6442.2979,1000,31332.00,371.681195,1.490906,18.622888,0,0.0000,0.000,13.724,0.9460,70,34,54,5.61,0,0,1000,true
real,0,round-robin,us,8,56,48,11739060.9705,142528.6288,2121434.5057,42564.5340,522.3858,7736.8034,1000,31332.00,374.666825,4.548980,67.708238,110,0.1100,1.533,13.194,0.1720,56,34,62,1.97,0,0,1000,true
real,0,space,us,8,56,48,11730404.4527,133867.1393,1972083.1135,42564.5339,522.3855,7736.6071,1000,31332.00,374.390542,4.272537,62.941501,110,0.1100,1.533,13.194,0.2000,56,34,62,3.43,0,0,1000,true
real,0,space+time,us,8,56,48,11722106.8857,126839.6560,1965938.3736,42564.5392,522.3856,7735.8125,1000,31332.00,374.125714,4.048246,62.745384,114,0.1140,2.357,40.425,0.4320,56,34,60,88.19,0,0,1000,true
real,0,time@BPAT,us,8,56,48,11722970.4504,126392.2816,2006299.1789,42564.5351,522.3852,7735.8729,1000,31332.00,374.153276,4.033968,64.033550,128,0.1280,2.858,29.241,0.4540,56,34,62,4.16,0,0,1000,true
real,0,round-robin,us,12,84,48,11732403.8855,135643.1947,2120375.6710,42564.5324,522.3857,7738.5313,1000,31332.00,374.454356,4.329222,67.674444,0,0.0000,0.000,0.000,0.1440,76,34,77,0.19,0,0,1000,true
real,0,space,us,12,84,48,11713185.6657,116438.5382,1821533.8403,42564.5337,522.3852,7738.0668,1000,31332.00,373.840983,3.716282,58.136533,0,0.0000,0.000,0.000,0.5310,76,34,77,1.56,0,0,1000,true
real,0,space+time,us,12,84,48,11699900.6638,105048.1893,1654335.4377,42564.5390,522.3856,7736.4424,1000,31332.00,373.416975,3.352744,52.800186,0,0.0000,0.000,35.634,0.5990,70,34,72,59.74,0,0,1000,true
real,0,time@BPAT,us,12,84,48,11704194.7152,107731.3449,1701516.1659,42564.5385,522.3852,7735.9544,1000,31332.00,373.554025,3.438381,54.306018,0,0.0000,0.000,24.687,0.5990,71,34,73,2.53,0,0,1000,true
real,0,round-robin,us,20,140,48,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,0.19,0,0,1000,true
real,0,space,us,20,140,48,11687432.6103,90626.5559,1432598.1941,42564.5339,522.3852,7738.0861,1000,31332.00,373.019042,2.892460,45.723165,0,0.0000,0.000,0.000,0.7520,76,34,77,3.12,0,0,1000,true
real,0,space+time,us,20,140,48,11681141.1526,84247.2658,1282774.2087,42564.5432,522.3855,7736.6096,1000,31332.00,372.818242,2.688857,40.941345,0,0.0000,0.000,35.563,0.8200,70,34,70,83.52,0,0,1000,true
real,0,time@BPAT,us,20,140,48,11683240.7274,85748.2052,1308784.5302,42564.5430,522.3853,7736.1930,1000,31332.00,372.885252,2.736761,41.771497,0,0.0000,0.000,31.772,0.8200,69,34,71,3.44,0,0,1000,true
real,0,round-robin,us,50,350,48,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,0.19,0,0,1000,true
real,0,space,us,50,350,48,11653103.9308,56358.3954,799915.7319,42566.7120,524.5633,7116.1146,1000,31332.00,371.923399,1.798749,25.530312,0,0.0000,0.000,0.000,0.9640,76,34,60,2.20,0,0,1000,true
real,0,space+time,us,50,350,48,11637170.3764,39210.2227,472812.8435,42570.9209,528.6385,6064.6096,1000,31332.00,371.414859,1.251443,15.090414,0,0.0000,0.000,31.748,0.9600,65,34,50,99.07,0,0,1000,true
real,0,time@BPAT,us,50,350,48,11637604.4918,39423.8142,476495.2962,42570.9209,528.6385,6064.4565,1000,31332.00,371.428715,1.258260,15.207944,0,0.0000,0.000,30.561,0.9600,67,34,52,9.80,0,0,1000,true
